unchanged	O
cxr	B-test
10-30	O
left	B-problem
lower	I-problem
lobe	I-problem
atelectasis	I-problem
has	O
partially	O
cleared	O
upper	O
lungs	O
are	O
clear	O
mild	B-problem
postoperative	I-problem
widening	I-problem
the	I-problem
cardiomediastinal	I-problem
silhouette	I-problem
stable	O
pneumothorax	B-problem
2018-10-25	O
blood	B-test
wbc	B-test
18.3	O
rbc	B-test
3.42	O
hgb	B-test
10.9	O
hct	B-test
31.6	O
mcv	B-test
mch	B-test
31.7	O
mchc	B-test
34.4	O
rdw	B-test
13.3	O
plt	B-test
134	O
2018-10-31	O
blood	B-test
wbc	B-test
13.6	O
rbc	B-test
2.72	O
hgb	B-test
8.6	O
hct	B-test
24.6	O
mcv	B-test
mch	B-test
31.7	O
mchc	B-test
35.0	O
rdw	B-test
14.0	O
plt	B-test
314	O
2018-10-25	O
blood	B-test
13.3	O
ptt	B-test
30.0	O
1.2	O
2018-10-29	O

blood	B-test
11.9	O
1.0	O
2018-10-25	O
blood	B-test
urean	B-test
creat	B-test
0.7	O
111	O
hco3	O
2018-10-31	O
blood	B-test
glucose	B-test
urean	B-test
creat	B-test
0.8	O
134	O
4.0	O
hco3	O
angap	B-test
brief	O
hospital	O
course	O
mr.	O
kammerer	O
was	O
same	O
day	O
admit	O
and	O
10-25	O
was	O
brought	O
the	O
operating	O
room	O
where	O
underwent	O
coronary	B-treatment
artery	I-treatment
bypass	I-treatment
graft	I-treatment
please	O
see	O
operative	O
report	O
for	O
surgical	O
details	O
tolerated	O
the	B-treatment
procedure	I-treatment
well	O
and	O
was	O
transferred	O
the	O
csru	O
for	O
invasive	B-test
monitoring	I-test
stable	O
condition	O
later	O
day	O
was	O
weaned	O
from	O
sedation	B-treatment
awoke	O
neurologically	O
intact	O
and	O
extubated	O
beta	B-treatment
blockers	I-treatment
and	O
diuretics	B-treatment
were	O
initiated	O
post-op	O
day	O
one	O
was	O
diuresed	B-treatment
towards	O
his	O
pre-op	O
weight	O
appeared	O
doing	O
well	O
and	O
was	O
transferred	O
the	O
sdu	O
this	O
day	O
did	O

have	O
burst	B-problem
atrial	I-problem
fibrillation	I-problem
and	O
was	O
started	O
amiodarone	B-treatment
gtt	I-treatment
his	O
beta	B-treatment
blockers	I-treatment
were	O
also	O
titrated	O
for	O
maximal	B-treatment
and	I-treatment
control	I-treatment
chest	B-treatment
tubes	I-treatment
were	O
removed	O
post-op	O
day	O
two	O
and	O
epicardial	B-treatment
pacing	I-treatment
wires	I-treatment
post-op	O
day	O
three	O
over	O
the	O
next	O
several	O
days	O
continued	O
improve	O
his	O
ambulation	O
and	O
mobility	O
with	O
physical	B-treatment
therapy	I-treatment
had	O
further	B-problem
episodes	I-problem
afib	I-problem
while	O
amiodarone	B-treatment
post-op	O
day	O
five	O
appeared	O
have	O
left	B-problem
arm	I-problem
phlebitis	I-problem
and	O
was	O
started	O
antibiotics	B-treatment
was	O
discharged	O
home	O
post-op	O
day	O
six	O
with	O
antibiotics	B-treatment
and	O
appropriate	B-treatment
meds	I-treatment
will	O
have	O
vna	B-treatment
services	I-treatment
and	O
make	O
the	O
appropriate	O
follow-up	O
appointments	O
medications	O
admission	O
aspirin	B-treatment
toprol	B-treatment
mvi	B-treatment
flexeril	B-treatment
qhs	O
plavix	B-treatment
last	O
10-18	O
discharge	O
medications	O
docusate	B-treatment
sodium	I-treatment

100	O
capsule	O
sig	O
one	O
capsule	O
bid	O
times	O
day	O
disp	O
capsule	O
refills	O
aspirin	B-treatment
tablet	O
delayed	O
release	O
e.c.	O
sig	O
one	O
tablet	O
delayed	O
release	O
e.c.	O
daily	O
daily	O
tablet	O
delayed	O
release	O
e.c.	O
refills	O
ranitidine	B-treatment
hcl	I-treatment
150	O
tablet	O
sig	O
one	O
tablet	O
bid	O
times	O
day	O
disp	O
tablet	O
refills	O
oxycodone	B-treatment
acetaminophen	I-treatment
5-325	O
tablet	O
sig	O
1-2	O
tablets	O
q4h	O
every	O
hours	O
needed	O
for	O
pain	B-problem
disp	O
tablet	O
refills	O
atorvastatin	B-treatment
tablet	O
sig	O
one	O
tablet	O
daily	O
daily	O
disp	O
tablet	O
refills	O
amiodarone	B-treatment
200	O
tablet	O
sig	O
two	O
tablet	O
bid	O
times	O
day	O
please	O
take	O
400	O
twice	O
day	O
until	O
11-02	O
then	O
decrease	O
400	O
once	O
day	O
for	O
week	O
and	O
then	O
decrease	O
200	O
once	O
day	O
disp	O
tablet	O
refills	O

metoprolol	B-treatment
succinate	I-treatment
tablet	O
sustained	O
release	O
sig	O
one	O
tablet	O
sustained	O
release	O
daily	O
daily	O
disp	O
tablet	O
sustained	O
release	O
refills	O
ferrous	B-treatment
gluconate	I-treatment
300	O
tablet	O
sig	O
one	O
tablet	O
daily	O
daily	O
disp	O
tablet	O
refills	O
ascorbic	B-treatment
acid	I-treatment
500	O
tablet	O
sig	O
one	O
tablet	O
bid	O
times	O
day	O
disp	O
tablet	O
refills	O
10.	O
cephalexin	B-treatment
500	O
capsule	O
sig	O
one	O
capsule	O
q6h	O
every	O
hours	O
for	O
days	O
please	O
complete	O
full	O
course	O
disp	O
capsule	O
refills	O
11.	O
furosemide	B-treatment
tablet	O
sig	O
one	O
tablet	O
once	O
day	O
for	O
weeks	O
disp	O
tablet	O
refills	O
12.	O
potassium	B-treatment
chloride	I-treatment
meq	O
capsule	O
sustained	O
release	O
sig	O
one	O
capsule	O
sustained	O
release	O
daily	O
daily	O
for	O
weeks	O
disp	O
capsule	O
sustained	O
release	O
refills	O
13.	O
lisinopril	B-treatment
tablet	O
sig	O
0.5	O

tablet	O
daily	O
daily	O
disp	O
tablet	O
refills	O
discharge	O
disposition	O
home	O
with	O
service	O
discharge	O
diagnosis	O
coronary	B-problem
artery	I-problem
disease	I-problem
coronary	B-treatment
artery	I-treatment
bypass	I-treatment
graft	I-treatment
pmh	O
carpal	B-problem
tunnel	I-problem
syndrome	I-problem
hypertension	B-problem
hyperlipidemia	B-problem
arthritis	B-problem
discharge	O
condition	O
good	O
discharge	O
instructions	O
may	O
shower	O
baths	O
swimming	O
monitor	O
wounds	B-problem
for	O
infection	B-problem
redness	B-problem
drainage	B-problem
increased	B-problem
pain	I-problem
report	O
any	B-problem
fever	I-problem
greater	I-problem
than	I-problem
101	O
report	O
any	B-problem
weight	I-problem
gain	I-problem
greater	O
than	O
pounds	O
hours	O
pounds	O
week	O
creams	B-treatment
lotions	B-treatment
powders	B-treatment
ointments	B-treatment
incisions	B-problem
driving	O
for	O
approximately	O
one	O
month	O
lifting	O
more	O
than	O
pounds	O
for	O
weeks	O
please	O
call	O
with	O
any	O
questions	O
concerns	O
left	O
arm	O
continue	O
with	O
elevation	B-treatment
ice	B-treatment
and	O
complete	O
all	B-treatment
antibiotics	I-treatment
followup	O
instructions	O
day	O
weeks	O
469	O
587-0462	O
please	O
call	O

for	O
appointment	O
miller	O
week	O
262-575-0600	O
please	O
call	O
for	O
appointment	O
scott	O
raines	O
2-3	O
weeks	O
please	O
call	O
for	O
appointment	O
wound	O
check	O
appointment	O
east	O
instructed	O
nurse	O
280-5326	O
for	O
surgical	B-problem
incision	I-problem
and	O
left	O
arm	O
craig	O
douglas	O
10-898	O
completed	O
reyes	O
marengo	O
bmd	O
2018-11-19	O
1536	O
signed	O
electronically	O
dr.	O
jeffrey	O
collins	O
wed	O
2018-11-21	O
end	O
report	O
admission	O
date	O
2011-03-10	O
discharge	O
date	O
2011-03-15	O
date	O
birth	O
1927-10-26	O
sex	O
service	O
medford	O
history	O
present	O
illness	O
this	O
year	O
old	O
woman	O
with	O
history	O
hypertension	B-problem
who	O
presents	O
with	O
slurred	B-problem
speech	I-problem
when	O
dehydrated	B-problem
she	O
has	O
paraplegia	B-problem
secondary	O
htlv	B-problem
exposure	I-problem
while	O
vacation	O
the	O
bahamas	O
six	O
years	O
ago	O
she	O
presented	O
with	O
three	O
days	O
general	B-problem
malaise	I-problem
nausea	B-problem
vomiting	B-problem
shortness	B-problem

breath	I-problem
cough	B-problem
productive	O
white	B-problem
sputum	I-problem
she	O
awoke	O
with	O
nausea	B-problem
the	O
day	O
admission	O
and	O
pleuritic	B-problem
chest	I-problem
pain	I-problem
she	O
reports	O
sick	O
contacts.	O
the	O
patient	O
has	O
some	B-problem
difficulty	I-problem
talking	O
and	O
grasping	O
right	O
hand	O
she	O
came	O
the	O
emergency	O
department	O
the	O
2011-03-10	O
with	O
temperature	B-test
99.0	O
blood	B-test
pressure	I-test
heart	B-test
rate	I-test
100	O
respirations	B-test
saturation	B-test
room	O
air	O
and	O
two	O
liters	O
the	O
patient	O
had	O
coarse	B-problem
rhonchi	I-problem
examination	B-test
chest	B-test
x-ray	O
revealed	O
mild	B-problem
pulmonary	I-problem
edema	I-problem
chest	B-test
scan	I-test
was	O
negative	O
for	O
pulmonary	B-problem
embolism	I-problem
but	O
positive	O
for	O
consolidation	B-problem
she	O
was	O
started	O
levofloxacin	B-treatment
but	O
the	O
patient	O
became	O
hypotensive	B-problem
that	O
point	O
with	O
blood	B-test
pressure	I-test
and	O
received	O
normal	B-treatment
saline	I-treatment
bolus	I-treatment
boost	O
her	O
blood	B-test
pressure	I-test
however	O
the	O

patient	O
was	O
admitted	O
the	O
medical	O
intensive	O
care	O
unit	O
for	O
overnight	B-test
observation	I-test
because	O
her	B-problem
somnolence	I-problem
and	O
hypotension	B-problem
she	O
was	O
transferred	O
the	O
everett	O
firm	O
the	O
2011-03-11	O
and	O
was	O
mentating	O
well	O
and	O
was	O
stable	O
for	O
transfer	O
past	O
medical	O
history	O
positive	B-problem
lupus	I-problem
anti-coagulant	O
basilar	B-problem
stenosis	I-problem
prior	B-problem
transient	I-problem
ischemic	I-problem
attacks	I-problem
right	B-treatment
medial	I-treatment
malleolus	I-treatment
repair	I-treatment
2004-08-05	O
paraplegia	B-problem
secondary	O
htlv	B-problem
from	O
trip	O
the	O
bahamas	O
five	O
six	O
years	O
ago	O
hypertension	B-problem
chronic	B-problem
diarrhea	I-problem
with	O
multiple	O
admissions	O
for	O
dehydration	B-problem
with	O
most	O
recent	O
one	O
2011-02-26	O
venous	B-problem
stasis	I-problem
depression	B-problem
10.	O
seizure	B-problem
history	I-problem
neurontin	B-treatment
11.	O
left	B-treatment
cmed	I-treatment
cataract	I-treatment
surgery	I-treatment
2009-10-05	O
12.	O
chronic	B-problem
muscle	I-problem
spasms	I-problem
allergies	O
penicillin	B-treatment
for	O
which	O
she	O
reports	O
rash	B-problem
and	O
dyspepsia	B-problem

when	O
taking	O
uncoated	B-treatment
aspirin	I-treatment
she	O
has	O
questionable	O
sensitivity	B-problem
iodine	B-treatment
medications	O
outpatient	O
enteric-coated	O
aspirin	B-treatment
aggrenox	B-treatment
zanaflex	B-treatment
neurontin	B-treatment
300	O
three	O
times	O
day	O
celexa	B-treatment
daily	O
physical	O
examination	B-test
admission	B-test
examination	I-test
she	O
was	O
well	O
developed	O
well	O
nourished	O
female	O
apparent	B-problem
distress	I-problem
she	O
was	O
alert	O
and	O
oriented	O
times	O
three	O
speech	B-treatment
was	O
fluent	O
her	O
lungs	O
revealed	O
coarse	B-problem
bilateral	I-problem
rhonchi	I-problem
from	O
base	O
midline	O
cardiovascular	B-test
examination	I-test
notable	O
for	O
regular	O
rate	O
and	O
rhythm	O
murmurs	B-problem
rubs	B-problem
gallops	B-problem
abdomen	O
soft	O
and	O
obese	B-problem
nontender	B-problem
normal	O
bowel	O
sounds	O
present	O
extremities	O
notable	O
for	O
two	B-problem
plus	I-problem
lower	I-problem
extremity	I-problem
edema	I-problem
and	O
the	O
ankles	O
were	O
noted	O
pressure	B-treatment
stockings	I-treatment
laboratory	O
white	B-test
blood	I-test
cell	I-test
count	I-test
were	O
11.8	O
hematocrit	B-test
31.5	O
platelets	B-test
151	O

chem-7	O
was	O
sodium	B-test
140	O
potassium	B-test
3.0	O
chloride	B-test
108	O
bicarbonate	B-test
bun	B-test
creatinine	B-test
1.0	O
and	O
glucose	B-test
117	O
the	O
patient	O
also	O
had	O
head	B-test
scan	I-test
the	O
emergency	O
department	O
before	O
coming	O
the	O
unit	O
which	O
reported	O
recent	B-problem
bleed	I-problem
and	O
change	B-problem
from	O
prior	B-test
scan	I-test
done	O
2011-03-04	O
ekg	B-test
notable	O
for	O
sinus	B-problem
tachycardia	I-problem
100	O
beats	O
per	O
minute	O
normal	O
axis	O
.....	O
done	O
02-24	O
notable	O
for	O
mid-basilar	O
artery	O
high-grade	O
stenosis	O
hospital	O
course	O
after	O
transfer	O
the	O
floor	O
the	O
patient	O
was	O
continued	O
levofloxacin	B-treatment
for	O
ten	O
day	O
course	O
for	O
presumptive	O
pneumonia	B-problem
due	O
her	O
chronic	B-problem
diarrhea	I-problem
she	O
was	O
repleted	O
with	O
intravenous	B-treatment
fluids	I-treatment
for	O
her	B-problem
depression	I-problem
continued	O
citalopram	B-treatment
daily	O
for	O
her	B-problem
paraplegia	I-problem
and	O
associated	O
muscle	B-problem
spasticity	I-problem

she	O
was	O
continued	O
her	B-treatment
zanaflex	I-treatment
for	O
deep	B-treatment
vein	I-treatment
thrombosis	I-treatment
prophylaxis	I-treatment
she	O
was	O
treated	O
with	O
subcutaneous	B-treatment
heparin	I-treatment
and	O
for	O
gastrointestinal	B-treatment
prophylaxis	I-treatment
she	O
was	O
treated	O
with	O
protonix	B-treatment
she	O
was	O
also	O
evaluated	O
physical	B-treatment
therapy	I-treatment
and	O
speech	B-treatment
and	O
swallow	B-treatment
because	O
some	O
report	O
dysphagia	B-problem
physical	B-treatment
therapy	I-treatment
felt	O
that	O
the	O
patient	O
was	O
cleared	O
for	O
transfer	O
home	O
with	O
services	O
occupational	B-treatment
therapy	I-treatment
was	O
also	O
agreement	O
with	O
the	O
patient	O
disposition	O
home	O
with	O
services	O
the	O
patient	O
was	O
able	O
advance	O
her	O
diet	O
well	O
from	O
liquids	O
solids	O
however	O
she	O
was	O
plagued	O
with	O
persistent	B-problem
cough	I-problem
and	O
some	B-problem
low	I-problem
grade	I-problem
fevers	I-problem
99.0	O
speech	B-treatment
and	O
swallow	B-treatment
evaluated	O
the	O
patient	O
bedside	O
and	O
recommended	O
advancing	O
regular	O
diet	O

with	O
regular	O
consistency	O
and	O
saw	O
evidence	O
any	B-problem
dysphagia	I-problem
there	O
was	O
some	O
question	O
regarding	O
restarting	O
the	B-treatment
patient	I-treatment
coumadin	I-treatment
given	O
her	O
positive	B-problem
lupus	I-problem
anti-coagulant	O
status	O
well	O
the	O
presence	O
her	O
basilar	O
artery	B-problem
stenosis	I-problem
the	O
patient	O
was	O
discharged	O
the	O
2011-03-15	O
the	B-treatment
following	I-treatment
medications	I-treatment
discharge	O
medications	O
levofloxacin	B-treatment
250	O
day	O
for	O
ten	O
days	O
aspirin	B-treatment
dipyridamole	B-treatment
capsules	O
taken	O
two	O
times	O
day	O
neurontin	B-treatment
300	O
taken	O
three	O
times	O
day	O
subcutaneous	B-treatment
heparin	I-treatment
taken	O
5000	O
units	O
twice	O
day	O
albuterol	B-treatment
multiple	I-treatment
dose	I-treatment
inhalers	I-treatment
one	O
two	O
puffs	O
six	O
hours	O
needed	O
atrovent	B-treatment
multiple	I-treatment
dose	I-treatment
inhalers	I-treatment
one	O
two	O
puffs	O
six	O
hours	O
needed	O
citalopram	B-treatment
day	O
lisinopril	B-treatment
2.5	O
once	O
day	O
trazodone	B-treatment
h.s.	O
p.r.n.	O
10.	O
protonix	B-treatment
day	O
11.	O

zanaflex	B-treatment
twice	O
day	O
12.	O
tylenol	B-treatment
325	O
one	O
two	O
tablets	O
four	O
six	O
hours	O
p.r.n.	O
13.	O
the	O
patient	O
was	O
also	O
discharged	O
with	O
the	O
restarting	O
warfarin	B-treatment
daily	O
discharge	O
instructions	O
she	O
was	O
instructed	O
have	O
blood	B-test
drawn	O
the	O
visiting	O
nurses	O
association	O
the	O
day	O
after	O
discharge	O
and	O
then	O
few	O
days	O
after	O
discharge	O
the	O
same	O
week	O
have	O
inr	B-test
will	O
also	O
have	O
inr	B-test
checked	O
once	O
weekly	O
until	O
target	O
inr	B-test
2.0	O
3.0	O
reached	O
the	O
patient	O
was	O
instructed	O
contact	O
dr.	O
ralph	O
428	O
678-6930	O
who	O
covering	O
for	O
her	O
primary	O
care	O
physician	O
dr.	O
erika	O
witt	O
adjust	O
her	B-treatment
dosages	I-treatment
based	O
the	B-test
inr	I-test
levels	I-test
the	O
patient	O
also	O
had	O
gastrointestinal	O
clinic	O
follow-up	O
2011-03-28	O
she	O
follow-up	O

with	O
dr.	O
geraldo	O
davis	O
she	O
was	O
also	O
instructed	O
follow-up	O
with	O
dr.	O
reid	O
from	O
neurology	O
within	O
month	O
382	O
716	O
4151	O
given	O
her	B-problem
neurological	I-problem
deficits	I-problem
during	O
this	O
presentation	O
brenda	O
nelson	O
m.d.	O
dictated	O
rodolfo	O
gifford	O
m.d.	O
medquist36	O
2011-04-18	O
2011-04-18	O
job	O
46153	O
signed	O
electronically	O
dr.	O
dorothy	O
donahue	O
tue	O
2011-04-19	O
end	O
report	O
admission	O
date	O
discharge	O
date	O
2014-01-24	O
date	O
birth	O
1928-11-23	O
sex	O
service	O
internal	B-treatment
medicine	I-treatment
during	O
the	O
last	O
four	O
hospital	O
days	O
the	O
continued	O
relatively	O
well	O
her	O
renal	O
function	O
significantly	O
improved	O
and	O
her	B-test
discharge	I-test
creatinine	I-test
was	O
3.1	O
note	O
her	B-test
blood	I-test
pressure	I-test
significantly	O
improved	O
the	O
120s-130s	O
which	O
assured	O
better	O
perfusion	O
her	O
kidneys	O
she	O
received	O
intermittent	O
doses	O
lasix	B-treatment
assure	O

overall	O
negative	O
intakes	O
and	O
outputs	O
she	O
progressed	O
beautifully	O
with	O
physical	B-treatment
therapy	I-treatment
and	O
occupational	B-treatment
therapy	I-treatment
and	O
was	O
able	O
ambulate	O
with	O
assistance	O
she	O
has	O
very	B-problem
mild	I-problem
left	I-problem
lower	I-problem
extremity	I-problem
pain	I-problem
which	O
largely	O
unchanged	O
discharge	O
condition	O
stable	O
discharge	O
diagnoses	O
coronary	B-problem
artery	I-problem
disease	I-problem
congestive	B-problem
heart	I-problem
failure	I-problem
acute	B-problem
renal	I-problem
failure	I-problem
acute	B-problem
myocardial	I-problem
infarction	I-problem
osteomyelitis	B-problem
diabetes	B-problem
mellitus	I-problem
disposition	O
discharged	O
rehabilitation	O
facility	O
discharge	O
medications	O
amiodarone	B-treatment
200	O
p.o.	O
day	O
warfarin	B-treatment
p.o.	O
h.s.	O
renagel	B-treatment
1600	O
p.o.	O
t.i.d.	O
aspirin	B-treatment
325	O
p.o.	O
day	O
miconazole	B-treatment
powder	I-treatment
t.i.d.	O
levofloxacin	B-treatment
250	O
p.o.	O
q48	O
hours	O
for	O
the	O
next	O
five	O
weeks	O
for	O
osteomyelitis	B-problem
flagyl	B-treatment
500	O
p.o.	O
t.i.d.	O
for	O
the	O
next	O
five	O
weeks	O
for	O
osteomyelitis	B-problem
protonix	B-treatment
p.o.	O

day	O
magnesium	B-treatment
oxide	I-treatment
800	O
p.o.	O
b.i.d.	O
10.	O
epogen	B-treatment
5000	O
units	O
two	O
times	O
weekly	O
monday	O
and	O
thursday	O
11.	O
colace	B-treatment
100	O
p.o.	O
b.i.d.	O
12.	O
lasix	B-treatment
p.o.	O
b.i.d.	O
13.	O
nph	B-treatment
insulin	I-treatment
units	O
the	O
morning	O
and	O
units	O
night	O
14.	O
regular	B-treatment
insulin	I-treatment
sliding	I-treatment
scale	I-treatment
richard	O
walker	O
m.d.	O
36-781	O
dictated	O
levi	O
savage	O
m.d.	O
medquist36	O
2014-01-24	O
2014-01-24	O
job	O
12151	O
signed	O
electronically	O
dr.	O
kelly	O
hunter	O
yang	O
fri	O
2014-01-31	O
end	O
report	O
admission	O
date	O
2015-10-28	O
discharge	O
date	O
2015-11-13	O
date	O
birth	O
1941-08-30	O
sex	O
service	O
cardiothoracic	O
allergies	O
tape	O
benadryl	B-treatment
attending	O
kostohryz	O
m.d.	O
chief	O
complaint	O
chest	B-problem
discomfort	I-problem
major	O
surgical	O
invasive	O
procedure	O
2015-10-30	O
left	B-treatment
carotid	I-treatment
stenting	I-treatment
2015-11-02	O
coronary	B-treatment
artery	I-treatment
bypass	I-treatment
graft	I-treatment
lima	B-treatment
lad	I-treatment
svg	B-treatment

history	O
present	O
illness	O
ms.	O
bridge	O
female	O
admitted	O
outside	O
hospital	O
2015-10-21	O
with	O
chest	B-problem
discomfort	I-problem
vomiting	B-problem
and	O
shortness	B-problem
breath	I-problem
initial	B-test
ekg	I-test
showed	O
depressions	B-problem
but	O
cardiac	B-test
enzymes	I-test
were	O
not	O
elevated	B-problem
she	O
eventually	O
underwent	O
cardiac	B-test
cath	I-test
assess	O
coronary	B-problem
disease	I-problem
which	O
revealed	O
three	B-problem
vessel	I-problem
coronary	I-problem
artery	I-problem
disease	I-problem
she	O
was	O
then	O
transferred	O
the	O
hospital	O
for	O
orthopedics	O
for	O
surgical	B-treatment
intervention	I-treatment
past	O
medical	O
history	O
coronary	B-problem
artery	I-problem
disease	I-problem
hypertension	B-problem
hyperlipidemia	B-problem
diabetes	B-problem
mellitus	I-problem
hypothyroid	B-problem
bilateral	B-problem
dvt	I-problem
chronic	B-treatment
coumadin	I-treatment
therapy	I-treatment
pleural	B-problem
disorder	I-problem
sarcoidosis	B-problem
gastritis	B-problem
b12	O
deficiency	B-problem
chronic	B-problem
renal	I-problem
insufficiency	I-problem
appendectomy	B-treatment
lap	B-treatment
cholectomy	I-treatment
total	B-treatment
abdominal	I-treatment
hysterectomy	I-treatment
social	O
history	O
denies	O
tobacco	O
etoh	O
use	O
lives	O
wth	O
husband	O
family	O
history	O
mother	O
died	O
age	O
brother	O
cad	B-problem

since	O
age	O
and	O
died	O
after	O
cardiac	B-treatment
surgery	I-treatment
son	O
died	O
asd	B-problem
physical	O
exam	O
gen	O
nad	B-problem
neck	O
supple	O
jvd	B-problem
bruits	B-problem
heart	O
rrr	O
lungs	O
ctab	O
coarse	B-problem
abd	O
soft	O
ext	O
cool	O
pedal	B-test
pulses	I-test
varicosities	B-problem
edema	B-problem
neuro	O
mae	O
non-focal	O
some	B-problem
rashes	I-problem
acw	I-problem
around	O
ekg	B-treatment
leads	I-treatment
pertinent	O
results	O
cnis	B-test
10-29	O
stenosis	B-problem
the	I-problem
right	I-problem
internal	I-problem
carotid	I-problem
artery	I-problem
stenosis	B-problem
the	I-problem
left	I-problem
internal	I-problem
carotid	I-problem
artery	I-problem
echo	B-test
11-02	O
pre-bypass	O
left	O
ventricular	O
wall	O
thickness	O
cavity	O
size	O
and	O
systolic	O
function	O
are	O
normal	O
resting	B-problem
regional	I-problem
wall	I-problem
motion	I-problem
abnormalities	I-problem
include	O
mild	B-problem
apical	I-problem
hypokinesis	I-problem
the	O
aortic	O
valve	O
leaflets	O
appear	O
structurally	O
normal	O
with	O
good	O
leaflet	O
excursion	O
and	O
aortic	B-problem
regurgitation	I-problem
the	O
mitral	O
valve	O
appears	O
structurally	O
normal	O
with	O

trivial	B-problem
mitral	I-problem
regurgitation	I-problem
there	O
are	O
complex	B-problem
atheroma	I-problem
the	I-problem
descending	I-problem
thoracic	I-problem
aorta	I-problem
mild	B-problem
tricuspid	I-problem
regurgitation	I-problem
post-bypass	O
preserved	O
kindred	O
north	O
shore	O
ventricular	O
systolic	O
fxn	O
trivial	B-problem
edith	O
aorta	O
intact	O
11-04	O
acute	B-problem
intracranial	I-problem
hemorrhage	I-problem
findings	O
consistent	O
with	O
small	B-problem
vessel	I-problem
ischemic	I-problem
changes	I-problem
mri	B-test
would	O
more	O
sensitive	O
for	O
the	O
detection	O
acute	B-problem
infarction	I-problem
angiogram	B-test
demonstrates	O
stenosis	B-problem
aneurysm	B-problem
the	I-problem
intracranial	I-problem
circulation	I-problem
slight	B-problem
irregularity	I-problem
the	O
origin	O
the	O
right	O
vertebral	O
artery	O
may	O
atherosclerotic	B-problem
nature	O
normal	O
contrast	O
enhancement	O
seen	O
the	B-treatment
left	I-treatment
carotid	I-treatment
artery	I-treatment
stent	I-treatment
mild	B-problem
stenosis	I-problem
the	I-problem
proximal	I-problem
right	I-problem
internal	I-problem
carotid	I-problem
artery	I-problem
left	B-problem
upper	I-problem
lobe	I-problem
lung	I-problem
nodule	I-problem
the	O
absence	O
history	O
malignancy	B-problem
this	O
statistically	O
benign	O
one-year	O
followup	O
may	O
considered	O
cxr	B-test
11-06	O
allowing	O

for	O
technical	O
changes	O
major	B-problem
adverse	I-problem
interval	I-problem
change	I-problem
has	O
occurred	O
